SERIALNO,SPORDER,year,total_taxes
488397,1,2018,0
488398,1,2018,-367
488411,1,2018,8025
488529,2,2018,1573
488529,3,2018,1738
488529,1,2018,1418
488568,1,2018,0
488648,1,2018,10681
488755,1,2018,0
488772,1,2018,133342
488788,1,2018,0
488836,1,2018,1630
488894,1,2018,643
488922,1,2018,7164
488956,1,2018,0
488957,1,2018,6158
489000,1,2018,17567
489004,1,2018,25835
489041,1,2018,9317
489064,1,2018,-76
489088,2,2018,953
489088,1,2018,953
489172,1,2018,12225
489266,1,2018,0
489304,1,2018,5115
489312,1,2018,221602
489323,1,2018,10150
489333,1,2018,0
489351,1,2018,0
489386,1,2018,1037
489422,1,2018,0
489423,3,2018,20132
489423,1,2018,-504
489433,1,2018,6626
489497,2,2018,17017
489497,3,2018,159
489497,1,2018,4852
489546,1,2018,-8206
489552,3,2018,1108
489552,1,2018,0
489559,1,2018,0
489563,2,2018,4887
489563,1,2018,20427
489583,1,2018,10325
489642,2,2018,5237
489642,1,2018,16192
489681,1,2018,14235
489706,1,2018,9250
489715,1,2018,-519
489760,2,2018,6287
489760,1,2018,2788
489778,3,2018,4012
489778,1,2018,1459
489815,1,2018,-6225
489847,1,2018,14635
489975,1,2018,20760
489988,1,2018,16835
489994,1,2018,192
489996,1,2018,106303
490042,1,2018,0
490174,1,2018,1287
490180,1,2018,-382
490203,1,2018,1222
490206,1,2018,19247
490227,1,2018,0
490263,1,2018,-2336
490273,3,2018,4887
490273,1,2018,0
490295,1,2018,1544
490339,1,2018,0
490454,1,2018,3940
490462,1,2018,18732
490472,3,2018,-466
490472,1,2018,-3268
490525,3,2018,3488
490525,1,2018,11700
490538,1,2018,25442
490539,1,2018,0
490549,1,2018,7147
490634,1,2018,0
490649,1,2018,0
490721,2,2018,391
490721,1,2018,0
490769,1,2018,137
490795,1,2018,4811
490811,1,2018,31010
490831,1,2018,15168
490844,1,2018,-6510
490866,1,2018,21435
490873,1,2018,20427
490900,1,2018,0
490941,1,2018,0
490944,1,2018,5237
490974,1,2018,5140
491045,1,2018,9626
491055,1,2018,32745
491079,1,2018,9832
491092,1,2018,3190
491105,1,2018,5
491164,3,2018,798
491164,4,2018,68
491164,1,2018,938
491179,2,2018,1418
491179,1,2018,0
491221,1,2018,8562
491223,1,2018,9139
491230,1,2018,0
491263,1,2018,1913
491291,1,2018,1738
491298,3,2018,-229
491298,1,2018,1648
491303,1,2018,0
491321,1,2018,8217
491355,1,2018,5226
491356,1,2018,0
491359,1,2018,7693
491397,1,2018,0
491407,1,2018,0
491413,1,2018,0
491425,1,2018,12462
491441,1,2018,1418
491443,1,2018,1542
491477,1,2018,1202
491484,1,2018,22135
491548,1,2018,984
491567,1,2018,-453
491582,1,2018,1108
491609,1,2018,5577
491651,3,2018,2264
491651,1,2018,11177
491657,1,2018,0
491661,1,2018,16985
491676,1,2018,32509
491693,1,2018,8217
491779,1,2018,512
491785,1,2018,8025
491801,1,2018,18222
491811,3,2018,5150
491811,5,2018,6287
491811,1,2018,12225
491858,1,2018,9250
491883,1,2018,0
491896,1,2018,57945
491902,1,2018,798
491925,1,2018,23785
491955,1,2018,9613
491975,1,2018,0
491986,3,2018,-519
491986,1,2018,-4454
492007,1,2018,0
492013,1,2018,0
492015,1,2018,51604
492052,1,2018,7110
492109,1,2018,22237
492116,3,2018,2263
492116,1,2018,0
492245,1,2018,19385
492246,2,2018,74
492246,1,2018,3138
492263,1,2018,9401
492305,1,2018,2233
492357,1,2018,18085
492363,1,2018,14318
492504,1,2018,18135
492526,5,2018,4537
492526,1,2018,0
492619,1,2018,0
492660,1,2018,219
492799,1,2018,247
492825,1,2018,11788
492859,1,2018,0
492863,1,2018,15885
492872,1,2018,682
492890,1,2018,9950
492927,1,2018,16622
493004,1,2018,-519
493008,1,2018,30460
493012,1,2018,9761
493017,1,2018,1496
493058,3,2018,35
493058,1,2018,3020
493085,1,2018,0
493109,1,2018,107181
493170,1,2018,0
493181,1,2018,-1977
493227,1,2018,33209
493228,1,2018,0
493232,1,2018,15642
493236,1,2018,11242
493253,1,2018,4166
493461,1,2018,622
493488,1,2018,-3241
493493,5,2018,1418
493493,1,2018,-8773
493539,4,2018,2088
493539,1,2018,-3340
493564,2,2018,7942
493564,1,2018,4222
493583,1,2018,4012
493758,4,2018,-267
493758,1,2018,0
493777,1,2018,1738
493824,1,2018,0
493841,1,2018,0
493852,4,2018,0
493852,1,2018,11220
493864,1,2018,2250
493869,1,2018,144900
493950,1,2018,5026
493963,1,2018,391
494002,1,2018,10150
494118,1,2018,18635
494155,2,2018,1738
494155,1,2018,2263
494288,2,2018,1000
494288,1,2018,6637
494420,1,2018,0
494464,1,2018,2613
494493,1,2018,29486
494515,1,2018,9457
494536,1,2018,6972
494537,1,2018,19460
494562,1,2018,20685
494597,1,2018,33134
494607,1,2018,11875
494619,1,2018,7193
494621,1,2018,20835
494629,1,2018,0
494632,1,2018,109710
494644,2,2018,0
494644,1,2018,2158
494723,1,2018,81841
494756,1,2018,0
494776,1,2018,822
494806,1,2018,1287
494846,1,2018,6585
494884,1,2018,372
494932,1,2018,0
494966,1,2018,0
494973,1,2018,28384
494979,1,2018,302
494996,1,2018,0
495082,1,2018,20160
495094,1,2018,0
495139,1,2018,15885
495224,1,2018,0
495229,1,2018,7462
495305,1,2018,0
495350,1,2018,-8101
495373,3,2018,1738
495373,1,2018,0
495497,1,2018,2084
495568,1,2018,3910
495575,2,2018,9867
495575,1,2018,2263
495625,2,2018,11242
495625,4,2018,622
495625,1,2018,0
495644,1,2018,12960
495680,1,2018,9250
495705,1,2018,0
495734,3,2018,3488
495734,1,2018,19460
495753,1,2018,13173
495791,1,2018,0
495865,1,2018,5051
495867,3,2018,1573
495867,4,2018,1418
495867,1,2018,43804
495894,1,2018,0
495926,1,2018,0
495944,1,2018,1287
496017,1,2018,0
496019,1,2018,-1662
496150,1,2018,0
496159,2,2018,1808
496159,3,2018,2088
496159,4,2018,0
496159,1,2018,0
496200,2,2018,5237
496200,1,2018,6287
496283,1,2018,-5320
496319,1,2018,0
496380,1,2018,10414
496422,1,2018,576
496432,1,2018,9317
496450,1,2018,4406
496474,3,2018,4537
496474,5,2018,9317
496474,1,2018,7151
496478,1,2018,9075
496494,2,2018,12067
496494,4,2018,5500
496494,5,2018,349
496494,1,2018,0
496508,1,2018,6882
496538,1,2018,0
496539,1,2018,5299
496585,1,2018,289
496592,1,2018,0
496669,1,2018,0
496670,2,2018,2788
496670,1,2018,5807
496674,1,2018,7446
496691,1,2018,41574
496745,1,2018,55663
496771,1,2018,-466
496966,1,2018,-8471
496972,1,2018,43
497000,1,2018,0
497004,1,2018,-1141
497070,2,2018,3138
497070,1,2018,0
497114,1,2018,-964
497175,1,2018,0
497176,1,2018,0
497189,1,2018,-2877
497321,1,2018,6451
497358,1,2018,0
497364,1,2018,7255
497426,2,2018,3138
497426,4,2018,-71
497426,1,2018,159
497428,1,2018,16985
497442,1,2018,0
497449,1,2018,4024
497484,1,2018,0
497502,1,2018,8217
497514,1,2018,2088
497525,1,2018,1100
497553,1,2018,0
497583,1,2018,-5313
497631,1,2018,0
497688,1,2018,0
497765,1,2018,25990
497787,1,2018,-3263
497794,1,2018,28510
497808,1,2018,948
497820,1,2018,2402
497875,1,2018,0
497894,1,2018,83733
497913,1,2018,9867
497933,1,2018,8463
498021,1,2018,5047
498031,1,2018,16435
498073,1,2018,7749
498217,1,2018,0
498234,1,2018,0
498322,1,2018,21435
498346,1,2018,0
498395,1,2018,412
498398,2,2018,5412
498398,1,2018,6637
498400,1,2018,1573
498404,2,2018,4887
498404,4,2018,4012
498404,1,2018,29277
498410,1,2018,20060
498466,2,2018,2263
498466,1,2018,3663
498472,1,2018,13685
498475,1,2018,0
498480,1,2018,0
498486,1,2018,-2210
498540,1,2018,66664
498548,1,2018,17185
498572,1,2018,0
498685,2,2018,4537
498685,4,2018,3138
498685,5,2018,3138
498685,1,2018,0
498696,1,2018,0
498709,1,2018,9317
498739,3,2018,68
498739,1,2018,0
498741,1,2018,-8516
498777,1,2018,12204
498873,1,2018,0
498893,1,2018,0
498904,1,2018,11700
498958,1,2018,10708
498977,2,2018,-183
498977,1,2018,0
499006,1,2018,8277
499033,1,2018,0
499073,2,2018,1108
499073,1,2018,2263
499123,1,2018,0
499135,1,2018,0
499241,1,2018,28315
499275,1,2018,0
499412,1,2018,1695
499516,1,2018,0
499538,1,2018,26810
499598,1,2018,10142
499654,1,2018,0
499744,1,2018,-334
499754,1,2018,12400
499818,1,2018,34309
499836,1,2018,19039
499841,1,2018,4919
499843,1,2018,6802
499882,1,2018,8025
499901,5,2018,2088
499901,1,2018,12636
499902,1,2018,19385
499903,1,2018,-367
500012,1,2018,0
500035,1,2018,32584
500038,1,2018,7808
500054,5,2018,1294
500054,1,2018,-3035
500067,1,2018,19460
500166,1,2018,7676
500212,1,2018,11122
500216,1,2018,0
500240,1,2018,0
500277,1,2018,0
500282,1,2018,9008
500320,1,2018,0
500340,1,2018,137
500375,1,2018,0
500382,1,2018,15885
500383,1,2018,9533
500415,3,2018,2089
500415,1,2018,9256
500441,1,2018,5663
500443,1,2018,21696
500461,1,2018,1668
500608,1,2018,638
500676,2,2018,2263
500676,1,2018,0
500722,3,2018,1738
500722,1,2018,-519
500725,1,2018,4935
500778,1,2018,7794
500803,1,2018,0
500804,1,2018,3284
500896,1,2018,22749
500929,2,2018,2963
500929,1,2018,1738
500962,1,2018,10867
500963,1,2018,2088
500965,1,2018,0
500999,1,2018,13213
501011,3,2018,5762
501011,1,2018,113894
501013,1,2018,141
501058,1,2018,7151
501127,1,2018,131598
501187,1,2018,8277
501195,1,2018,3838
501196,1,2018,11700
501216,1,2018,0
501247,1,2018,3296
501260,1,2018,0
501354,2,2018,2263
501354,3,2018,7945
501354,1,2018,2088
501395,1,2018,178
501422,4,2018,0
501422,1,2018,0
501452,1,2018,0
501503,1,2018,0
501511,1,2018,-282
501531,1,2018,27802
501601,3,2018,2508
501601,1,2018,5167
501668,1,2018,37904
501676,1,2018,0
501748,1,2018,0
501776,1,2018,798
501820,1,2018,14133
501827,3,2018,622
501827,1,2018,8823
501891,1,2018,35904
501922,1,2018,5677
501940,1,2018,0
501952,1,2018,8050
502035,1,2018,2263
502048,1,2018,-770
502052,1,2018,7566
502148,1,2018,-4861
502198,1,2018,6690
502203,1,2018,0
502226,1,2018,6120
502237,1,2018,3738
502245,1,2018,21921
502247,1,2018,25818
502259,1,2018,0
502268,3,2018,5465
502268,1,2018,7888
502290,2,2018,1542
502290,3,2018,5762
502290,6,2018,4012
502290,1,2018,0
502323,1,2018,0
502403,1,2018,3478
502587,1,2018,0
502613,1,2018,0
502646,1,2018,1418
502662,1,2018,6363
502700,2,2018,-71
502700,1,2018,391
502712,1,2018,0
502726,1,2018,0
502757,1,2018,-382
502762,1,2018,13717
502783,1,2018,5885
502784,3,2018,68
502784,6,2018,13442
502784,1,2018,6451
502860,1,2018,0
502886,1,2018,4887
502922,1,2018,12067
502930,1,2018,6626
502990,1,2018,832
502991,1,2018,9977
503029,1,2018,6995
503065,1,2018,-382
503075,1,2018,0
503099,1,2018,406
503102,1,2018,4701
503108,1,2018,7340
503158,1,2018,13685
503185,1,2018,70253
503349,1,2018,0
503358,1,2018,391
503359,1,2018,130952
503421,1,2018,37031
503439,1,2018,36854
503447,1,2018,0
503465,1,2018,68
503476,1,2018,0
503498,1,2018,0
503530,1,2018,12593
503583,1,2018,-5585
503609,2,2018,3138
503609,1,2018,0
503638,1,2018,30253
503659,1,2018,3913
503698,1,2018,11792
503839,1,2018,9233
503842,1,2018,12290
503848,1,2018,-1588
503893,1,2018,0
503894,1,2018,0
503908,1,2018,-4861
503951,1,2018,0
503954,1,2018,7151
503957,1,2018,0
503966,5,2018,2613
503966,1,2018,15226
503979,1,2018,11303
503987,1,2018,159901
504019,1,2018,4012
504078,1,2018,4012
504099,1,2018,16160
504126,1,2018,-3408
504127,1,2018,-519
504136,1,2018,0
504140,1,2018,252902
504164,1,2018,8025
504227,1,2018,0
504247,1,2018,-519
504306,1,2018,7942
504338,6,2018,3138
504338,1,2018,40813
504341,1,2018,0
504348,1,2018,2095
504359,1,2018,2992
504370,1,2018,11875
504430,1,2018,0
504436,1,2018,2613
504614,1,2018,0
504649,1,2018,9775
504652,2,2018,-519
504652,1,2018,7667
504717,1,2018,-6846
504729,1,2018,0
504760,1,2018,2263
504767,3,2018,11517
504767,1,2018,24960
504814,1,2018,0
504826,1,2018,7117
504834,1,2018,1263
504844,1,2018,0
504888,1,2018,6637
504898,1,2018,3138
504906,3,2018,9592
504906,1,2018,4176
504949,5,2018,-382
504949,1,2018,7151
504952,1,2018,4887
504960,1,2018,29376
504991,1,2018,0
505025,2,2018,1573
505025,1,2018,-2573
505044,1,2018,211
505059,1,2018,178
505069,2,2018,6167
505069,1,2018,60121
505079,1,2018,3488
505179,1,2018,9457
505203,1,2018,0
505220,1,2018,0
505231,1,2018,3925
505258,1,2018,-38
505261,1,2018,2788
505298,1,2018,0
505396,2,2018,3138
505396,1,2018,0
505425,1,2018,0
505441,1,2018,412
505456,1,2018,0
505467,1,2018,30674
505512,2,2018,333
505512,1,2018,4975
505523,1,2018,31044
505546,1,2018,151805
505550,1,2018,6626
505552,1,2018,18085
505560,1,2018,5487
505606,1,2018,-35
505641,1,2018,-224
505687,1,2018,86395
505751,1,2018,0
505890,1,2018,23377
505918,1,2018,1378
505936,1,2018,15517
506030,2,2018,5937
506030,1,2018,0
506032,1,2018,878
506048,2,2018,1418
506048,1,2018,8767
506067,6,2018,178
506067,1,2018,12515
506101,1,2018,-423
506125,2,2018,1093
506125,3,2018,643
506125,1,2018,798
506154,1,2018,32384
506163,1,2018,0
506312,1,2018,5663
506360,1,2018,0
506373,1,2018,14510
506384,1,2018,17110
506385,3,2018,4537
506385,1,2018,21167
506387,1,2018,0
506388,1,2018,0
506457,1,2018,0
506505,1,2018,0
506522,2,2018,6637
506522,1,2018,5762
506534,1,2018,0
506628,3,2018,2263
506628,4,2018,4327
506628,1,2018,22485
506652,1,2018,15367
506667,1,2018,8277
506692,1,2018,15885
506731,1,2018,-519
506758,1,2018,178
506797,1,2018,0
506809,1,2018,4362
506865,1,2018,6276
506875,1,2018,1058
507007,1,2018,0
507067,1,2018,26327
507070,1,2018,1346
507133,1,2018,3488
507137,1,2018,0
507153,1,2018,88362
507240,1,2018,19185
507274,4,2018,-71
507274,1,2018,-3219
507304,1,2018,21010
507320,1,2018,120
507329,2,2018,3138
507329,1,2018,3138
507374,1,2018,1683
507394,1,2018,48229
507403,1,2018,11000
507454,1,2018,2787
507472,4,2018,-519
507472,5,2018,-153
507472,1,2018,-409
507512,1,2018,-3818
507532,1,2018,1323
507582,1,2018,6112
507589,1,2018,6801
507620,1,2018,0
507776,2,2018,30457
507776,1,2018,12617
507804,1,2018,6276
507834,1,2018,0
507857,2,2018,4012
507857,1,2018,7942
507905,1,2018,6101
507953,1,2018,0
507968,1,2018,2438
507972,2,2018,4012
507972,1,2018,4537
507976,2,2018,3138
507976,1,2018,9867
507986,1,2018,-1340
508038,1,2018,357
508071,2,2018,4292
508071,1,2018,3050
508088,1,2018,-8544
508165,2,2018,9317
508165,1,2018,6637
508253,1,2018,19110
508304,1,2018,1325
508322,1,2018,5762
508404,1,2018,6550
508415,1,2018,16560
508460,1,2018,0
508498,1,2018,0
508542,1,2018,1597
508634,1,2018,-5578
508665,2,2018,7942
508665,1,2018,41120
508666,1,2018,2562
508721,3,2018,1418
508721,1,2018,-3545
508900,1,2018,0
508915,1,2018,225
509006,1,2018,31484
509026,1,2018,9867
509073,1,2018,68
509076,1,2018,1346
509108,1,2018,-4024
509280,1,2018,0
509385,1,2018,2784
509536,1,2018,3138
509546,1,2018,4362
509605,2,2018,0
509605,1,2018,10692
509689,1,2018,-6896
509694,1,2018,0
509727,1,2018,0
509838,2,2018,622
509838,1,2018,0
509853,1,2018,-519
509870,1,2018,24410
509879,1,2018,0
509909,1,2018,3958
509931,1,2018,0
509944,1,2018,5751
509950,1,2018,10150
509967,1,2018,11042
510054,1,2018,5610
510068,2,2018,1418
510068,1,2018,3138
510108,1,2018,-519
510117,1,2018,14811
510142,1,2018,1263
510189,1,2018,4399
510200,1,2018,-5153
510239,1,2018,0
510275,1,2018,0
510314,1,2018,17567
510323,1,2018,-3109
510357,1,2018,18738
510464,1,2018,47114
510469,1,2018,38854
510541,1,2018,5972
510578,1,2018,21902
510580,1,2018,-153
510624,8,2018,-191
510624,1,2018,0
510648,1,2018,0
510687,1,2018,0
510701,1,2018,0
510714,1,2018,7745
510768,1,2018,39379
510888,2,2018,0
510888,3,2018,0
510888,1,2018,0
510910,2,2018,13717
510910,1,2018,17017
510940,1,2018,25867
510945,1,2018,0
510959,1,2018,0
511001,2,2018,7117
511001,1,2018,576
511047,1,2018,0
511115,2,2018,9317
511115,1,2018,5237
511161,1,2018,0
511197,1,2018,0
511199,1,2018,0
511211,1,2018,4187
511250,1,2018,0
511275,1,2018,0
511276,1,2018,2049
511289,1,2018,18210
511303,1,2018,1651
511318,1,2018,0
511352,1,2018,0
511425,1,2018,407
511440,1,2018,0
511449,1,2018,23377
511461,1,2018,11525
511478,1,2018,0
511479,2,2018,-255
511479,1,2018,2088
511503,1,2018,0
511507,2,2018,1825
511507,1,2018,1108
511624,1,2018,2438
511626,1,2018,-6800
511631,1,2018,-4482
511648,1,2018,1913
511664,1,2018,729
511672,1,2018,0
511702,1,2018,-3369
511737,1,2018,1346
511773,2,2018,10417
511773,1,2018,7392
511785,1,2018,2657
511809,1,2018,-2684
511811,1,2018,-889
511820,1,2018,35969
511851,1,2018,0
511910,1,2018,1573
511927,1,2018,1334
511936,1,2018,7501
511937,1,2018,3488
511949,1,2018,5762
511970,1,2018,233
511972,1,2018,0
511976,1,2018,0
512040,1,2018,1217
512059,2,2018,-359
512059,1,2018,6637
512067,2,2018,-334
512067,1,2018,3138
512109,1,2018,8900
512125,3,2018,4187
512125,1,2018,-1706
512214,1,2018,0
512242,1,2018,13168
512261,1,2018,0
512319,1,2018,-198
512413,1,2018,0
512535,1,2018,4362
512565,1,2018,69008
512591,1,2018,0
512613,1,2018,18635
512624,1,2018,5237
512646,1,2018,13442
512651,1,2018,15467
512680,3,2018,-497
512680,1,2018,-55
512701,2,2018,2485
512701,1,2018,0
512717,2,2018,3488
512717,1,2018,2263
512772,1,2018,12914
512779,1,2018,7942
512820,1,2018,-3595
512825,1,2018,0
512826,1,2018,0
512832,1,2018,0
512833,1,2018,0
512853,1,2018,12071
512863,1,2018,8918
512942,1,2018,0
512967,1,2018,7147
512973,1,2018,0
512979,1,2018,0
513033,1,2018,10414
513042,1,2018,1984
513053,1,2018,3942
513070,1,2018,-170
513072,1,2018,0
513083,1,2018,21902
513142,1,2018,-9437
513225,1,2018,7693
513265,1,2018,654
513270,1,2018,14542
513388,3,2018,-150
513388,1,2018,11525
513401,1,2018,0
513420,1,2018,17660
513424,2,2018,123
513424,1,2018,0
513428,1,2018,3733
513468,1,2018,0
513498,1,2018,3593
513522,1,2018,0
513559,1,2018,814
513578,1,2018,17569
513597,1,2018,0
513611,1,2018,2217
513612,1,2018,5788
513658,1,2018,18010
513677,1,2018,1302
513680,1,2018,23377
513695,1,2018,0
513752,1,2018,1916
513777,1,2018,62223
513778,2,2018,-489
513778,1,2018,0
513806,1,2018,0
513827,1,2018,622
513836,1,2018,0
513838,1,2018,6811
513860,1,2018,109607
513875,1,2018,32384
513894,1,2018,0
514017,1,2018,0
514041,1,2018,5753
514047,1,2018,0
514080,1,2018,-4668
514108,1,2018,12342
514128,1,2018,9165
514133,1,2018,18635
514184,1,2018,19585
514187,1,2018,0
514200,7,2018,1965
514200,1,2018,6433
514257,1,2018,25442
514262,1,2018,0
514276,1,2018,0
514278,1,2018,483
514281,1,2018,-662
514286,1,2018,4526
514342,1,2018,2992
514486,1,2018,6499
514622,1,2018,44754
514721,1,2018,-689
514729,1,2018,643
514748,1,2018,0
514785,1,2018,14817
514789,1,2018,0
514808,1,2018,0
514823,1,2018,2837
514889,1,2018,0
514914,1,2018,0
514933,5,2018,6637
514933,1,2018,4277
514940,2,2018,1108
514940,1,2018,4012
514984,1,2018,-290
515004,1,2018,19570
515034,1,2018,68
515045,1,2018,38126
515069,1,2018,0
515070,1,2018,0
515089,1,2018,6287
515095,1,2018,-8756
515133,4,2018,645
515133,1,2018,-105
515148,1,2018,-67
515261,1,2018,0
515269,1,2018,281
515309,1,2018,0
515325,3,2018,7942
515325,1,2018,6842
515348,1,2018,0
515360,1,2018,0
515365,1,2018,3093
515372,1,2018,83160
515377,1,2018,8550
515384,2,2018,2613
515384,1,2018,23059
515392,5,2018,391
515392,1,2018,12067
515418,1,2018,0
515442,1,2018,9117
515474,1,2018,18392
515508,1,2018,-8393
515549,1,2018,1627
515563,1,2018,-55
515575,1,2018,4222
515601,1,2018,40854
515603,2,2018,2438
515603,1,2018,5062
515606,3,2018,2508
515606,1,2018,8217
515608,1,2018,-3241
515613,1,2018,6461
515657,1,2018,3446
515664,1,2018,9950
515711,5,2018,4362
515711,1,2018,-8162
515737,1,2018,-3219
515746,1,2018,0
515795,1,2018,2837
515851,1,2018,0
515860,1,2018,19247
515882,1,2018,-382
515889,1,2018,5944
515946,1,2018,0
516034,1,2018,13460
516038,1,2018,5050
516110,3,2018,3138
516110,1,2018,5926
516134,1,2018,65368
516171,3,2018,2263
516171,1,2018,2527
516183,1,2018,0
516226,1,2018,13119
516242,1,2018,0
516298,1,2018,-68
516326,1,2018,17337
516349,1,2018,0
516409,1,2018,37804
516480,1,2018,20065
516558,4,2018,2788
516558,1,2018,-1662
516561,1,2018,0
516571,1,2018,16695
516579,3,2018,1573
516579,1,2018,0
516601,1,2018,0
516621,1,2018,0
516625,1,2018,-183
516640,1,2018,9350
516651,3,2018,3313
516651,1,2018,9075
516673,1,2018,0
516731,1,2018,30510
516734,4,2018,0
516734,1,2018,1738
516751,1,2018,0
516840,1,2018,0
516846,1,2018,2372
516855,1,2018,0
517005,1,2018,5640
517106,1,2018,51987
517112,1,2018,1418
517162,2,2018,4187
517162,3,2018,7942
517162,1,2018,3488
517184,1,2018,12775
517211,1,2018,0
517240,3,2018,1738
517240,1,2018,20175
517306,1,2018,1287
517327,1,2018,16
517439,1,2018,30185
517508,1,2018,324
517516,1,2018,1132
517600,1,2018,0
517665,1,2018,24398
517717,1,2018,6637
517739,1,2018,0
517743,1,2018,0
517765,1,2018,21926
517834,1,2018,7325
517843,1,2018,0
517907,1,2018,0
517912,1,2018,0
517930,1,2018,2946
517964,1,2018,282
517989,1,2018,5587
518006,1,2018,27490
518021,1,2018,0
518082,1,2018,4887
518095,1,2018,42329
518105,1,2018,2056
518146,2,2018,-459
518146,1,2018,4537
518164,1,2018,0
518168,1,2018,0
518173,1,2018,0
518186,1,2018,4887
518250,1,2018,0
518262,1,2018,0
518265,1,2018,15092
518295,1,2018,0
518312,1,2018,0
518357,3,2018,1418
518357,1,2018,-363
518358,1,2018,15885
518361,1,2018,-3093
518382,1,2018,-346
518393,1,2018,953
518398,1,2018,28086
518404,1,2018,0
518432,1,2018,28260
518464,1,2018,-3461
518524,1,2018,2263
518564,1,2018,-7125
518566,1,2018,0
518619,1,2018,0
518632,1,2018,0
518634,1,2018,0
518650,1,2018,23785
518666,1,2018,0
518751,1,2018,4250
518774,1,2018,0
518801,1,2018,-4861
518851,1,2018,23235
518861,1,2018,1403
518978,3,2018,-466
518978,1,2018,-3280
518997,4,2018,1825
518997,1,2018,-7514
519002,1,2018,45729
519083,2,2018,6637
519083,1,2018,4187
519107,2,2018,2683
519107,1,2018,-334
519130,1,2018,42754
519172,1,2018,0
519179,4,2018,4187
519179,1,2018,10655
519183,1,2018,44984
519280,1,2018,133448
519284,1,2018,48229
519301,1,2018,0
519337,3,2018,12617
519337,1,2018,247
519371,2,2018,3138
519371,1,2018,-459
519379,1,2018,8825
519399,1,2018,0
519423,1,2018,2263
519432,1,2018,9775
519528,1,2018,0
519537,1,2018,0
519584,2,2018,-344
519584,1,2018,0
519681,2,2018,1263
519681,1,2018,3663
519687,1,2018,0
519726,1,2018,10692
519732,1,2018,20043
519740,1,2018,0
519742,2,2018,4012
519742,1,2018,6462
519744,1,2018,-1642
519826,3,2018,1913
519826,1,2018,12775
519884,1,2018,0
