"","SERIALNO","SPORDER","year","total_taxes"
"28589",910748,1,2011,2344
"28590",910752,1,2011,36043
"28591",910753,1,2011,0
"28592",910805,1,2011,30130
"28593",910845,1,2011,468
"28594",910953,1,2011,0
"28595",911000,1,2011,0
"28596",911046,1,2011,-3423
"28597",911095,1,2011,34504
"28598",911128,1,2011,0
"28599",911132,1,2011,434
"28600",911133,1,2011,43522
"28601",911139,1,2011,11246
"28602",911297,1,2011,4227
"28603",911309,1,2011,5982
"28604",911362,1,2011,18063
"28605",911368,2,2011,7378
"28606",911368,1,2011,26853
"28607",911503,1,2011,2604
"28608",911515,1,2011,44862
"28609",911540,1,2011,6883
"28610",911547,1,2011,17230
"28611",911555,1,2011,0
"28612",911561,1,2011,0
"28613",911579,3,2011,-48
"28614",911579,1,2011,0
"28615",911585,1,2011,6491
"28616",911611,3,2011,2525
"28617",911611,1,2011,-348
"28618",911706,1,2011,5074
"28619",911802,1,2011,10677
"28620",911869,1,2011,5945
"28621",911882,1,2011,0
"28622",911895,2,2011,1914
"28623",911895,1,2011,0
"28624",911910,1,2011,0
"28625",911916,1,2011,0
"28626",912014,1,2011,9532
"28627",912014,3,2011,454
"28628",912025,1,2011,0
"28629",912030,1,2011,8041
"28630",912207,1,2011,11016
"28631",912227,1,2011,35973
"28632",912303,1,2011,808
"28633",912324,1,2011,4227
"28634",912333,1,2011,12562
"28635",912377,5,2011,-32
"28636",912377,1,2011,2870
"28637",912396,1,2011,0
"28638",912575,1,2011,0
"28639",912595,1,2011,0
"28640",912653,1,2011,2400
"28641",912669,1,2011,4258
"28642",912691,1,2011,2240
"28643",912760,1,2011,3102
"28644",912799,1,2011,3940
"28645",912828,1,2011,4994
"28646",912916,1,2011,0
"28647",912963,3,2011,808
"28648",912963,4,2011,1664
"28649",912963,1,2011,18867
"28650",912974,1,2011,6079
"28651",913028,1,2011,7996
"28652",913034,1,2011,0
"28653",913049,1,2011,33830
"28654",913057,1,2011,4336
"28655",913059,1,2011,0
"28656",913119,1,2011,0
"28657",913120,1,2011,-55
"28658",913296,1,2011,129555
"28659",913312,1,2011,0
"28660",913455,3,2011,660
"28661",913455,1,2011,19345
"28662",913456,1,2011,388
"28663",913578,1,2011,201
"28664",913631,3,2011,2231
"28665",913631,1,2011,0
"28666",913887,1,2011,-492
"28667",913917,1,2011,16693
"28668",913939,1,2011,20954
"28669",913969,1,2011,0
"28670",914159,1,2011,0
"28671",914188,1,2011,84682
"28672",914211,2,2011,434
"28673",914211,1,2011,0
"28674",914287,1,2011,76422
"28675",914300,1,2011,0
"28676",914320,1,2011,10673
"28677",914328,5,2011,2118
"28678",914328,1,2011,0
"28679",914344,2,2011,434
"28680",914344,1,2011,26274
"28681",914374,1,2011,0
"28682",914397,1,2011,11016
"28683",914501,2,2011,17422
"28684",914501,1,2011,25942
"28685",914503,1,2011,9531
"28686",914609,1,2011,6519
"28687",914621,1,2011,0
"28688",914632,1,2011,6204
"28689",914673,1,2011,27556
"28690",914715,1,2011,28771
"28691",914784,1,2011,-3317
"28692",914800,1,2011,0
"28693",914815,2,2011,1891
"28694",914815,1,2011,5945
"28695",914833,1,2011,0
"28696",914858,1,2011,0
"28697",914867,1,2011,-5221
"28698",914883,1,2011,0
"28699",914903,1,2011,0
"28700",915037,1,2011,13145
"28701",915045,2,2011,9670
"28702",915045,1,2011,0
"28703",915114,1,2011,96787
"28704",915129,1,2011,34710
"28705",915175,2,2011,7894
"28706",915175,1,2011,0
"28707",915201,1,2011,93
"28708",915282,1,2011,81370
"28709",915283,1,2011,-325
"28710",915335,1,2011,19669
"28711",915341,1,2011,5631
"28712",915479,1,2011,15659
"28713",915535,1,2011,9133
"28714",915562,1,2011,8237
"28715",915631,1,2011,0
"28716",915846,1,2011,52068
"28717",915867,1,2011,556
"28718",915907,1,2011,24403
"28719",915930,1,2011,0
"28720",915933,1,2011,5659
"28721",915937,4,2011,2797
"28722",915937,1,2011,-44
"28723",915949,1,2011,16891
"28724",916075,1,2011,0
"28725",916081,2,2011,126452
"28726",916081,1,2011,52405
"28727",916155,1,2011,386
"28728",916168,1,2011,10633
"28729",916254,1,2011,45460
"28730",916272,1,2011,0
"28731",916329,1,2011,408
"28732",916336,1,2011,0
"28733",916338,1,2011,26409
"28734",916423,1,2011,73
"28735",916448,1,2011,2650
"28736",916452,1,2011,40922
"28737",916476,1,2011,16231
"28738",916526,1,2011,3010
"28739",916562,1,2011,2844
"28740",916663,1,2011,146
"28741",916693,2,2011,4227
"28742",916693,1,2011,12562
"28743",916715,1,2011,395
"28744",916800,1,2011,0
"28745",916850,1,2011,0
"28746",916854,1,2011,-40
"28747",916908,3,2011,5570
"28748",916908,1,2011,0
"28749",917034,1,2011,0
"28750",917069,1,2011,9097
"28751",917083,3,2011,-58
"28752",917083,1,2011,0
"28753",917199,1,2011,10243
"28754",917222,1,2011,3367
"28755",917238,3,2011,-52
"28756",917238,1,2011,0
"28757",917251,1,2011,16805
"28758",917259,1,2011,18810
"28759",917260,1,2011,539
"28760",917266,1,2011,-1972
"28761",917289,4,2011,5373
"28762",917289,1,2011,3829
"28763",917292,1,2011,-19
"28764",917342,3,2011,7865
"28765",917342,1,2011,0
"28766",917357,1,2011,21648
"28767",917357,3,2011,682
"28768",917368,1,2011,0
"28769",917391,1,2011,3028
"28770",917422,4,2011,378
"28771",917422,1,2011,0
"28772",917478,1,2011,0
"28773",917505,1,2011,11467
"28774",917576,1,2011,29944
"28775",917638,1,2011,-291
"28776",917655,1,2011,1891
"28777",917678,1,2011,3653
"28778",917689,3,2011,19577
"28779",917689,1,2011,17664
"28780",917772,1,2011,29642
"28781",917774,1,2011,3310
"28782",917928,1,2011,117975
"28783",917948,1,2011,8962
"28784",917974,1,2011,1102
"28785",918025,1,2011,0
"28786",918041,2,2011,3081
"28787",918041,1,2011,-811
"28788",918065,1,2011,40456
"28789",918082,1,2011,-2483
"28790",918143,3,2011,3596
"28791",918143,1,2011,2204
"28792",918176,1,2011,44862
"28793",918236,1,2011,10629
"28794",918284,1,2011,-4507
"28795",918301,1,2011,-3335
"28796",918306,1,2011,0
"28797",918461,1,2011,0
"28798",918522,1,2011,0
"28799",918575,1,2011,11477
"28800",918581,1,2011,9957
"28801",918597,2,2011,3940
"28802",918597,5,2011,7665
"28803",918597,1,2011,0
"28804",918763,1,2011,0
"28805",918801,1,2011,0
"28806",918884,1,2011,29890
"28807",918911,1,2011,40456
"28808",918914,1,2011,25026
"28809",918933,1,2011,1664
"28810",918934,1,2011,0
"28811",918995,1,2011,985
"28812",919057,1,2011,0
"28813",919091,1,2011,0
"28814",919163,1,2011,0
"28815",919225,1,2011,0
"28816",919255,1,2011,313
"28817",919260,1,2011,0
"28818",919308,1,2011,-406
"28819",919314,1,2011,2884
"28820",919316,1,2011,1672
"28821",919344,1,2011,59834
"28822",919370,3,2011,1914
"28823",919370,1,2011,15239
"28824",919413,1,2011,2118
"28825",919437,5,2011,691
"28826",919437,1,2011,-3117
"28827",919458,1,2011,0
"28828",919473,1,2011,0
"28829",919489,1,2011,9355
"28830",919495,1,2011,23911
"28831",919501,1,2011,0
"28832",919505,1,2011,-4831
"28833",919514,1,2011,1039
"28834",919519,1,2011,6269
"28835",919650,1,2011,0
"28836",919799,1,2011,0
"28837",919888,1,2011,0
"28838",919920,1,2011,434
"28839",919935,1,2011,10677
"28840",920004,1,2011,650
"28841",920091,1,2011,15085
"28842",920140,5,2011,691
"28843",920140,1,2011,-6657
"28844",920298,1,2011,24305
"28845",920336,1,2011,28094
"28846",920352,1,2011,4513
"28847",920362,1,2011,0
"28848",920458,1,2011,0
"28849",920498,1,2011,0
"28850",920530,1,2011,39134
"28851",920595,2,2011,5086
"28852",920595,1,2011,68
"28853",920609,2,2011,-27
"28854",920609,1,2011,3367
"28855",920614,1,2011,808
"28856",920640,1,2011,0
"28857",920713,1,2011,0
"28858",920725,3,2011,8237
"28859",920725,1,2011,29529
"28860",920727,1,2011,-581
"28861",920752,1,2011,1155
"28862",920817,1,2011,0
"28863",920847,1,2011,0
"28864",920863,1,2011,0
"28865",920933,3,2011,332
"28866",920933,1,2011,-1417
"28867",920945,1,2011,34933
"28868",920954,1,2011,0
"28869",921019,1,2011,890
"28870",921078,1,2011,50392
"28871",921126,1,2011,0
"28872",921189,1,2011,23504
"28873",921219,1,2011,14108
"28874",921229,1,2011,-55
"28875",921233,1,2011,0
"28876",921269,1,2011,14799
"28877",921295,1,2011,16462
"28878",921341,3,2011,476
"28879",921341,1,2011,-1417
"28880",921525,1,2011,0
"28881",921555,1,2011,0
"28882",921639,1,2011,4585
"28883",921670,1,2011,0
"28884",921711,1,2011,49504
"28885",921738,1,2011,0
"28886",921762,1,2011,9707
"28887",921779,1,2011,1212
"28888",921800,3,2011,2852
"28889",921800,1,2011,1834
"28890",921819,3,2011,11403
"28891",921819,1,2011,6093
"28892",921926,1,2011,0
"28893",921934,1,2011,0
"28894",922012,1,2011,4227
"28895",922024,1,2011,0
"28896",922065,1,2011,27169
"28897",922065,3,2011,3940
"28898",922072,1,2011,-5676
"28899",922082,1,2011,-871
"28900",922094,1,2011,0
"28901",922098,3,2011,3081
"28902",922098,1,2011,1064
"28903",922185,1,2011,5536
"28904",922294,1,2011,0
"28905",922321,1,2011,204
"28906",922355,1,2011,0
"28907",922358,1,2011,7951
"28908",922414,1,2011,0
"28909",922429,1,2011,0
"28910",922434,1,2011,388
"28911",922501,1,2011,30284
"28912",922505,1,2011,14358
"28913",922547,1,2011,0
"28914",922581,1,2011,0
"28915",922744,1,2011,12562
"28916",922758,1,2011,-1502
"28917",922776,1,2011,16231
"28918",922777,2,2011,9670
"28919",922777,1,2011,0
"28920",922821,1,2011,9642
"28921",922856,3,2011,2937
"28922",922856,1,2011,1
"28923",922887,3,2011,68
"28924",922887,1,2011,-233
"28925",922936,1,2011,493
"28926",922957,1,2011,0
"28927",922995,1,2011,0
"28928",922996,1,2011,511
"28929",923016,1,2011,0
"28930",923035,1,2011,1450
"28931",923156,1,2011,16834
"28932",923228,1,2011,20365
"28933",923267,1,2011,1744
"28934",923349,1,2011,944
"28935",923372,1,2011,0
"28936",923381,1,2011,9355
"28937",923396,1,2011,23172
"28938",923498,1,2011,171932
"28939",923621,1,2011,0
"28940",923691,1,2011,0
"28941",923769,2,2011,434
"28942",923769,1,2011,0
"28943",923810,3,2011,1673
"28944",923810,1,2011,33229
"28945",923911,1,2011,0
"28946",924008,1,2011,0
"28947",924009,1,2011,230
"28948",924009,3,2011,1438
"28949",924053,1,2011,9097
"28950",924078,1,2011,3732
"28951",924080,1,2011,0
"28952",924123,1,2011,-398
"28953",924169,1,2011,52629
"28954",924176,1,2011,2344
"28955",924344,1,2011,0
"28956",924347,1,2011,12683
"28957",924389,1,2011,0
"28958",924394,1,2011,2921
"28959",924444,1,2011,-69
"28960",924510,1,2011,68
"28961",924520,1,2011,21035
"28962",924566,3,2011,227
"28963",924566,1,2011,665
"28964",924588,1,2011,0
"28965",924604,3,2011,2344
"28966",924604,1,2011,3166
"28967",924672,3,2011,4799
"28968",924672,1,2011,-2878
"28969",924691,1,2011,48190
"28970",924695,1,2011,24071
"28971",924711,1,2011,189
"28972",924715,1,2011,18394
"28973",924786,1,2011,5745
"28974",924858,1,2011,27827
"28975",924874,1,2011,73
"28976",924879,1,2011,3768
"28977",924928,1,2011,2610
"28978",924968,1,2011,0
"28979",925000,1,2011,0
"28980",925022,1,2011,68
"28981",925070,1,2011,5373
"28982",925081,1,2011,0
"28983",925156,1,2011,27222
"28984",925187,1,2011,0
"28985",925240,1,2011,-2754
"28986",925243,1,2011,529
"28987",925267,1,2011,0
"28988",925353,1,2011,18523
"28989",925357,1,2011,0
"28990",925381,1,2011,944
"28991",925429,1,2011,4799
"28992",925558,1,2011,1143
"28993",925565,1,2011,14004
"28994",925588,1,2011,-6719
"28995",925597,1,2011,9097
"28996",925599,2,2011,2937
"28997",925599,1,2011,3367
"28998",925601,1,2011,0
"28999",925620,1,2011,0
"29000",925667,1,2011,227
"29001",925754,1,2011,0
"29002",925785,1,2011,4462
"29003",925830,1,2011,0
"29004",925864,1,2011,11708
"29005",925885,1,2011,-69
"29006",926054,1,2011,0
"29007",926056,1,2011,0
"29008",926071,1,2011,16150
"29009",926149,1,2011,17331
"29010",926189,2,2011,227
"29011",926189,1,2011,640
"29012",926204,1,2011,0
"29013",926246,1,2011,0
"29014",926290,1,2011,10820
"29015",926294,1,2011,0
"29016",926295,1,2011,524
"29017",926360,1,2011,3102
"29018",926495,1,2011,106
"29019",926521,1,2011,4921
"29020",926527,1,2011,0
"29021",926528,1,2011,-2679
"29022",926529,1,2011,40456
"29023",926540,2,2011,332
"29024",926540,3,2011,200
"29025",926540,1,2011,0
"29026",926558,1,2011,9670
"29027",926606,1,2011,0
"29028",926632,2,2011,556
"29029",926632,1,2011,0
"29030",926828,1,2011,1619
"29031",926833,1,2011,0
"29032",926843,1,2011,27739
"29033",926846,1,2011,193
"29034",926917,1,2011,57
"29035",926939,2,2011,106
"29036",926939,1,2011,0
"29037",926957,1,2011,7636
"29038",927001,1,2011,9813
"29039",927039,1,2011,3911
"29040",927046,1,2011,0
"29041",927052,1,2011,7665
"29042",927093,1,2011,967
"29043",927116,1,2011,26274
"29044",927145,1,2011,0
"29045",927146,1,2011,6805
"29046",927244,1,2011,13338
"29047",927257,1,2011,173
"29048",927284,1,2011,18810
"29049",927348,1,2011,0
"29050",927369,1,2011,0
"29051",927373,1,2011,62617
"29052",927384,1,2011,-1742
"29053",927385,1,2011,92357
"29054",927394,1,2011,233
"29055",927533,1,2011,-3057
"29056",927556,1,2011,0
"29057",927565,3,2011,1891
"29058",927565,4,2011,-55
"29059",927565,1,2011,7975
"29060",927603,1,2011,8524
"29061",927605,1,2011,6563
"29062",927644,1,2011,6555
"29063",927705,1,2011,110
"29064",927719,3,2011,4513
"29065",927719,1,2011,7399
"29066",927737,2,2011,1336
"29067",927737,1,2011,18789
"29068",927806,1,2011,9097
"29069",927824,1,2011,-62
"29070",927837,1,2011,12507
"29071",927941,2,2011,12562
"29072",927941,3,2011,9699
"29073",927941,1,2011,0
"29074",927954,1,2011,0
"29075",928004,1,2011,1076
"29076",928027,1,2011,0
"29077",928040,1,2011,404
"29078",928073,1,2011,12636
"29079",928084,1,2011,31214
"29080",928085,1,2011,-4309
"29081",928098,2,2011,-15
"29082",928098,3,2011,-22
"29083",928098,1,2011,332
"29084",928115,1,2011,1970
"29085",928157,4,2011,3195
"29086",928157,1,2011,-1564
"29087",928169,1,2011,-998
"29088",928214,1,2011,29558
"29089",928246,1,2011,0
"29090",928254,1,2011,0
"29091",928353,1,2011,0
"29092",928382,1,2011,-5592
"29093",928409,1,2011,-5537
"29094",928420,1,2011,0
"29095",928541,1,2011,0
"29096",928618,1,2011,2684
"29097",928718,1,2011,14975
"29098",928765,1,2011,5631
"29099",928768,1,2011,0
"29100",928811,3,2011,7665
"29101",928811,1,2011,0
"29102",928837,1,2011,35622
"29103",928842,1,2011,-73
"29104",928900,1,2011,21689
"29105",929018,1,2011,26274
"29106",929030,4,2011,372
"29107",929030,1,2011,-2323
"29108",929032,1,2011,1917
"29109",929092,1,2011,48174
"29110",929102,1,2011,0
"29111",929136,1,2011,0
"29112",929183,1,2011,0
"29113",929303,2,2011,332
"29114",929303,1,2011,429
"29115",929352,1,2011,6849
"29116",929376,1,2011,-5409
"29117",929414,1,2011,808
"29118",929418,1,2011,31860
"29119",929457,1,2011,399
"29120",929460,5,2011,-52
"29121",929460,1,2011,-283
"29122",929490,1,2011,26238
"29123",929493,1,2011,5373
"29124",929605,1,2011,545
"29125",929608,1,2011,0
"29126",929627,1,2011,22940
"29127",929681,1,2011,0
"29128",929709,1,2011,8614
"29129",929747,1,2011,27163
"29130",929760,1,2011,15085
"29131",929766,1,2011,14577
"29132",929793,1,2011,14557
"29133",929871,1,2011,0
"29134",929877,1,2011,0
"29135",929932,1,2011,0
"29136",929945,1,2011,737
"29137",929954,1,2011,0
"29138",929957,1,2011,0
"29139",929996,1,2011,11718
"29140",930039,1,2011,0
"29141",930050,1,2011,19742
"29142",930095,1,2011,-2219
"29143",930104,1,2011,2559
"29144",930147,1,2011,5860
"29145",930176,2,2011,5945
"29146",930176,3,2011,5373
"29147",930176,1,2011,6805
"29148",930194,1,2011,0
"29149",930205,1,2011,-3450
"29150",930206,1,2011,1150
"29151",930235,1,2011,0
"29152",930486,1,2011,7719
"29153",930495,1,2011,332
"29154",930634,1,2011,5373
"29155",930641,1,2011,299
"29156",930702,1,2011,11250
"29157",930719,1,2011,27720
"29158",930823,6,2011,691
"29159",930823,1,2011,0
"29160",930829,1,2011,0
"29161",930834,1,2011,40511
"29162",930872,1,2011,33370
"29163",930964,1,2011,0
"29164",930998,1,2011,46374
"29165",931011,1,2011,0
"29166",931071,1,2011,2344
"29167",931083,2,2011,36673
"29168",931083,3,2011,9097
"29169",931083,1,2011,32920
"29170",931086,1,2011,6232
"29171",931107,1,2011,10629
"29172",931119,2,2011,-28
"29173",931119,1,2011,100907
"29174",931128,1,2011,0
"29175",931145,2,2011,17
"29176",931145,5,2011,9097
"29177",931145,1,2011,6805
"29178",931177,1,2011,-1796
"29179",931199,1,2011,15573
"29180",931262,2,2011,9842
"29181",931262,1,2011,2522
"29182",931277,1,2011,28192
"29183",931298,1,2011,-62
"29184",931319,1,2011,9670
"29185",931347,1,2011,33042
"29186",931390,1,2011,12562
"29187",931463,1,2011,3825
"29188",931487,1,2011,31276
"29189",931495,1,2011,2118
"29190",931500,1,2011,16009
"29191",931507,1,2011,4462
"29192",931561,3,2011,556
"29193",931561,1,2011,12507
"29194",931663,1,2011,691
"29195",931668,1,2011,5158
"29196",931677,1,2011,691
"29197",931689,1,2011,5489
"29198",931710,1,2011,266
"29199",931718,1,2011,4513
"29200",931768,1,2011,10215
"29201",931844,1,2011,15398
"29202",931854,1,2011,31073
"29203",931873,1,2011,7665
"29204",931885,1,2011,0
"29205",931891,1,2011,14881
"29206",932008,1,2011,0
"29207",932112,1,2011,13542
"29208",932119,1,2011,-1580
"29209",932216,1,2011,-2622
"29210",932307,1,2011,0
"29211",932358,1,2011,0
"29212",932374,1,2011,0
"29213",932399,1,2011,0
"29214",932412,1,2011,16779
"29215",932425,1,2011,4513
"29216",932426,1,2011,0
"29217",932499,1,2011,263
"29218",932507,1,2011,0
"29219",932511,1,2011,8525
"29220",932550,1,2011,24813
"29221",932606,1,2011,0
"29222",932717,1,2011,10104
"29223",932745,1,2011,206
"29224",932848,2,2011,-52
"29225",932848,1,2011,1305
"29226",932853,1,2011,152277
"29227",932892,1,2011,5182
"29228",932987,1,2011,-6674
"29229",933016,1,2011,-4384
"29230",933031,1,2011,0
"29231",933033,1,2011,233
"29232",933065,5,2011,6805
"29233",933065,6,2011,1144
"29234",933065,1,2011,10279
"29235",933091,1,2011,29760
"29236",933113,1,2011,43086
"29237",933194,1,2011,0
"29238",933232,1,2011,10853
"29239",933281,1,2011,0
"29240",933311,4,2011,5373
"29241",933311,1,2011,1305
"29242",933319,2,2011,126452
"29243",933319,1,2011,0
"29244",933437,1,2011,17112
"29245",933477,1,2011,28725
"29246",933479,1,2011,11075
"29247",933510,1,2011,0
"29248",933552,1,2011,0
"29249",933576,1,2011,4284
"29250",933645,1,2011,0
"29251",933659,1,2011,0
"29252",933683,1,2011,11361
"29253",933721,1,2011,0
"29254",933731,2,2011,442
"29255",933731,3,2011,133
"29256",933731,4,2011,133
"29257",933731,1,2011,480
"29258",933833,1,2011,9097
"29259",933866,1,2011,5659
"29260",933900,1,2011,3955
"29261",934017,1,2011,0
"29262",934034,1,2011,38075
"29263",934061,1,2011,38376
"29264",934072,2,2011,-24
"29265",934072,1,2011,5086
"29266",934138,1,2011,5395
"29267",934184,1,2011,12020
"29268",934206,1,2011,0
"29269",934209,1,2011,1879
"29270",934266,1,2011,-27
"29271",934355,1,2011,7574
"29272",934399,1,2011,-5242
"29273",934479,1,2011,-676
"29274",934486,1,2011,0
"29275",934509,1,2011,3338
"29276",934510,1,2011,2735
"29277",934536,1,2011,0
"29278",934551,2,2011,2344
"29279",934551,1,2011,6805
"29280",934663,1,2011,13542
"29281",934667,1,2011,273
"29282",934690,1,2011,5544
"29283",934752,1,2011,435
"29284",934782,1,2011,11601
"29285",934786,2,2011,3081
"29286",934786,1,2011,2344
"29287",934830,3,2011,14108
"29288",934830,1,2011,0
"29289",934852,1,2011,1248
"29290",934931,1,2011,77870
"29291",935012,1,2011,0
"29292",935068,1,2011,0
"29293",935070,1,2011,0
"29294",935075,3,2011,5373
"29295",935075,1,2011,29102
"29296",935089,1,2011,0
"29297",935091,1,2011,35014
"29298",935120,1,2011,11592
"29299",935137,1,2011,4227
"29300",935143,1,2011,0
"29301",935166,1,2011,15783
"29302",935167,1,2011,17091
"29303",935179,1,2011,24123
"29304",935229,1,2011,0
"29305",935386,1,2011,84515
"29306",935409,1,2011,25623
"29307",935501,1,2011,7217
"29308",935558,3,2011,985
"29309",935558,1,2011,19956
"29310",935709,1,2011,674
"29311",935711,1,2011,2448
"29312",935724,1,2011,-20
"29313",935728,1,2011,17664
"29314",935791,2,2011,8524
"29315",935791,1,2011,12562
"29316",935813,1,2011,6760
"29317",935820,2,2011,6805
"29318",935820,1,2011,0
"29319",935824,1,2011,9097
"29320",935947,1,2011,-7174
"29321",935959,1,2011,752
"29322",935988,1,2011,15447
"29323",936024,1,2011,8639
"29324",936046,4,2011,691
"29325",936046,1,2011,-3578
"29326",936084,2,2011,3940
"29327",936084,1,2011,1891
"29328",936097,1,2011,5917
"29329",936122,1,2011,1520
"29330",936142,1,2011,0
"29331",936201,1,2011,6777
"29332",936258,1,2011,14495
"29333",936373,1,2011,0
"29334",936385,1,2011,0
"29335",936447,1,2011,16805
"29336",936482,1,2011,4961
"29337",936493,1,2011,4589
"29338",936516,1,2011,944
"29339",936525,1,2011,29890
"29340",936596,1,2011,0
"29341",936604,1,2011,13939
"29342",936613,1,2011,0
